alpha_frontal,alpha_temporal,alpha_parietal,alpha_occipital,beta_frontal,beta_temporal,beta_parietal,beta_occipital,theta_frontal,theta_temporal,theta_parietal,theta_occipital,alpha_global,beta_global,theta_global,stress_frontal,stress_temporal,stress_parietal,stress_occipital,profile_name
0.7089885561939866,0.9121454095619522,0.8427245833929717,0.805734254789798,0.2725441031799897,0.5078408520651527,0.20927073863841905,0.3756857280437645,0.598763041429583,0.556882538391535,0.4410078260355607,0.42474923254274144,0.8173982009846771,0.3413353554818315,0.505350659599855,-0.43644445301399687,-0.4043045574967995,-0.6334538447545527,-0.4300485267460335,Calm
0.8479575509030687,0.748327239147603,0.7865397304155621,0.806843193457287,0.2624961334839705,0.2910800759557916,0.3084068688789902,0.3444559649988664,0.39310112750065135,0.4405303450921782,0.29501946306612564,0.3509953785007575,0.7974169284808802,0.30160976082940466,0.3699115785399282,-0.5854614174190982,-0.4572471631918114,-0.4781328615365719,-0.46238722845842056,Calm
0.8309112860315062,0.9564986199447493,0.896743206396247,0.7944543558985327,0.307527300680044,0.2987634996527152,0.12177520951674733,0.24011881002302285,0.4035828554478832,0.46491681550174013,0.34989582078897646,0.3531526254149151,0.8696518670677589,0.24204620496813234,0.3928870292883787,-0.5233839853514621,-0.6577351202920341,-0.7749679968794997,-0.5543355458755099,Calm
0.7167105987587042,0.9070311234124752,0.8970068338301509,0.7282197496362247,0.2599009034973893,0.24858036813451043,0.4402587740690988,0.33931419423293424,0.5851216762078714,0.30079623011374945,0.4887169345846119,0.29706136873031813,0.8122420764093888,0.3220135599834832,0.4179240524091377,-0.45680969526131493,-0.6584507552779647,-0.4567480597610521,-0.38890555540329047,Calm
0.7838696513725111,0.8430800773032647,0.8730630575055702,0.8442227966915926,0.36225335862390085,0.38270921300174954,0.38456226975253927,0.5225212329076907,0.4258209202027987,0.33549252616151004,0.33248777049689526,0.42949265010010435,0.8360588957182347,0.4130115185714701,0.38082346674032713,-0.42161629274861023,-0.4603708643015152,-0.48850078775303096,-0.3217015637839019,Calm
0.9517600081334074,0.7250208361495759,0.7419262956553058,0.7740072962459331,0.3176435524173371,0.43243473944258365,0.521151154727316,0.4636808771852946,0.3997153136855273,0.5666972645727439,0.5386235115386684,0.4186909401949742,0.7981786090460556,0.4337275809431328,0.48093175749797845,-0.6341164557160703,-0.29258609670699226,-0.22077514092798978,-0.3103264190606385,Calm
0.6976366185066858,0.785773280961668,0.939297433526818,0.8208281072701641,0.26188908504626046,0.17220935768859996,0.4530036327745831,0.3299709739593685,0.4034372248085721,0.4162840049717725,0.47339382098170385,0.601197738468444,0.810883860066334,0.304268262367203,0.47357819730762307,-0.43574753346042533,-0.6135639232730681,-0.48629380075223494,-0.4908571333107956,Calm
0.7980743545007691,0.7379903538583416,0.7049386713075272,0.6854006028526956,0.2930790669499348,0.3045911185419492,0.39848111868962766,0.3579445377262464,0.4046914581952487,0.5087232723854105,0.4157912867634155,0.4621015412827305,0.7316009956298333,0.3385239604769395,0.4478268896567013,-0.5049952875508343,-0.43339923531639235,-0.30645755261789953,-0.32745606512644915,Calm
0.950636980874563,1.0,0.8234820849495086,0.6629183373604391,0.3471778314133345,0.40176126603563644,0.5506582146863097,0.3822542832258758,0.4208460238274965,0.40472625846328414,0.4116150247243692,0.25224465196000956,0.8592593507961277,0.4204628988402891,0.37235798974378986,-0.6034591494612285,-0.5982387339643636,-0.2728238702631989,-0.28066405413456336,Calm
0.8178050679737303,0.8162375804725918,0.8064087796200234,0.8574166563314883,0.39213867464727514,0.4199824191558399,0.3218963972114177,0.4167953188366066,0.5114615926425307,0.4511986659790232,0.6029742332062543,0.5781086208538107,0.8244670210994585,0.3877032024627848,0.5359357781704046,-0.4256663933264552,-0.39625516131675187,-0.4845123824086057,-0.44062133749488175,Calm
0.7268665481753981,0.8820967993404536,0.7534669142817179,0.936791209014852,0.27082486696802704,0.38451118483544366,0.2436964300411949,0.3659305379794846,0.47373430006397743,0.5014895357640358,0.6078771682031615,0.43353662533433324,0.8248053677031054,0.31624075495603754,0.504159407341377,-0.45604168120737104,-0.49758561450500993,-0.509770484240523,-0.5708606710353674,Calm
0.7812596361789,0.6856105427005609,0.8313810463364234,0.9068542057471447,0.4818290001530643,0.33816077797105587,0.2888745736396907,0.37919731569790543,0.35223151091367455,0.7460800646604671,0.4788092477871535,0.5367565481208856,0.8012763577407572,0.37201541686542905,0.5284693428705451,-0.29943063602583575,-0.347449764729505,-0.5425064726967327,-0.5276568900492393,Calm
0.9916225368436309,0.8117896940857866,0.75248857173963,0.7940788959190164,0.34243824903605974,0.28996530449064273,0.2972181047008971,0.47401000301162044,0.4663431346756517,0.41989169646945596,0.32373835621629843,0.4990248068314873,0.837494924647016,0.35090791530980503,0.42724949854822336,-0.6491842878075711,-0.5218243895951439,-0.4552704670387329,-0.32006889290739593,Calm
0.7449459582079959,0.9238795523806731,0.7833501118864262,0.6583073991709337,0.34906044628795646,0.3694191763971,0.3319302337041323,0.3328859632014446,0.41488447371039056,0.3983117431709522,0.5303382286472397,0.4066394601224098,0.7776207554115073,0.3458239548976584,0.43754347641274804,-0.39588551192003946,-0.5544603759835731,-0.4514198781822939,-0.32542143596948914,Calm
0.7853719401374146,0.8160276208392085,0.8321737981105459,0.8217034258020157,0.3053990819721044,0.4213487812841152,0.2948088830357681,0.46644247030589997,0.46667984540768664,0.24864516398511693,0.5356987432528403,0.48112680735786323,0.8138191962222961,0.3719998041494719,0.4330376400008768,-0.4799728581653102,-0.39467883955509336,-0.5373649150747779,-0.35526095549611575,Calm
0.817331377033249,0.9121932221494462,0.9861201408022333,0.834426961810752,0.3481130474349074,0.2164024799263721,0.4489611092553588,0.41548231498288696,0.4697251760377213,0.5399445895016762,0.40485064069772214,0.46225981758979895,0.8875179254489202,0.35723973789988134,0.46919505595672967,-0.4692183295983416,-0.6957907422230741,-0.5371590315468745,-0.4189446468278651,Calm
1.0,0.7167659141536664,0.8714724868924916,0.9235303538329598,0.34702035844160456,0.41326154130103593,0.43868066453572574,0.3098403715763636,0.5119008669309948,0.3576643401515941,0.39475741089415,0.3760533843051078,0.8779421887197795,0.3772007339636824,0.41009400057046164,-0.6529796415583955,-0.3035043728526305,-0.43279182235676583,-0.6136899822565962,Calm
1.0,0.7651013797284875,0.7821905603647392,0.8416947339736363,0.4041000256182389,0.39015644506117075,0.35122551792173606,0.3680156978924283,0.41261302850488535,0.44892189194548726,0.43951591270727247,0.49945394757081296,0.8472466685167157,0.37837442162339346,0.4501261951821145,-0.5958999743817611,-0.3749449346673167,-0.43096504244300315,-0.473679036081208,Calm
0.9451936359413142,0.8959180176751971,0.7658315877996281,0.827187766654031,0.46851549971604367,0.3093615140163361,0.37487027951885726,0.4863163952291349,0.2992125888976068,0.44349372964140643,0.30191538203597756,0.5220795130577676,0.8585327520175425,0.409765922120093,0.39167530340818957,-0.47667813622527055,-0.5865565036588609,-0.39096130828077086,-0.34087137142489615,Calm
0.8829766920251606,0.7790458818516905,0.8313076031383784,1.0,0.19089864177407573,0.186486617781982,0.35759439034994533,0.3539266762077889,0.48234512148384123,0.42845762081283095,0.41706103795536653,0.4635815328339508,0.8733325442538074,0.272226581528448,0.4478613282714974,-0.6920780502510848,-0.5925592640697086,-0.47371321278843304,-0.6460733237922112,Calm
0.8558082246442836,0.8466614329621764,0.7898068057870976,0.8424612484962642,0.33286741113753926,0.23839201406830857,0.37671149485879923,0.2902819437633142,0.3494136563370238,0.42134314107422105,0.5201882963951426,0.3990925175859933,0.8336844279724555,0.3095632159569903,0.42250940284809513,-0.5229408135067444,-0.6082694188938679,-0.4130953109282984,-0.5521793047329501,Calm
0.9631044422858603,0.6656754141031032,0.9202090351873915,0.7823907182469085,0.28395302193476524,0.5293118277285529,0.3120507657106844,0.2823821146635598,0.481315314148325,0.3852937654726854,0.2664772972305947,0.4621474616750881,0.8328449024558159,0.35192443250939054,0.3988084596316733,-0.6791514203510951,-0.13636358637455026,-0.6081582694767071,-0.5000086035833488,Calm
0.7545614503630147,0.915000130189272,0.9242721341300004,0.7905095666467787,0.3858544477986873,0.2388041930404996,0.3145884322475882,0.4453782889064562,0.4440152146658477,0.4037988653294047,0.4131047742967454,0.561881236988413,0.8460858203322663,0.3461563404983078,0.4557000228201027,-0.3687070025643274,-0.6761959371487724,-0.6096837018824122,-0.34513127774032254,Calm
0.8742783597843545,1.0,0.7804359279446627,0.7916507691650647,0.29498208548247135,0.24525654529940052,0.4609838250068527,0.35579105033016567,0.41302663052732763,0.46939442812397586,0.4041804869650529,0.3921544706264715,0.8615912642235205,0.33925337652972254,0.41968900406070697,-0.5792962743018832,-0.7547434547005994,-0.31945210293780996,-0.43585971883489905,Calm
0.7622085179743846,0.8347263826327828,0.8048066876767844,0.8948902311528162,0.18800325153775863,0.34297692539628977,0.4409318525896667,0.27846734998705946,0.44175665034265454,0.4167233024788825,0.5055504710611385,0.455430858118806,0.824157954859192,0.3125948448776936,0.4548653205003704,-0.574205266436626,-0.491749457236493,-0.3638748350871177,-0.6164228811657567,Calm
0.7931969758410842,0.8163689666445185,0.5728738542535077,0.8311978211733986,0.36030053180256394,0.28524034209361104,0.50207373322558,0.3691628966529241,0.5194088782081377,0.5267901271528088,0.3656019419737913,0.46552057275900555,0.7534094044781273,0.3791943759436698,0.4693303800234358,-0.43289644403852023,-0.5311286245509075,-0.07080012102792765,-0.46203492452047445,Calm
0.893933118082957,0.8480520856271612,0.7501233987887678,0.8497451520377043,0.32412734950555167,0.3878945790111522,0.18713463836189134,0.3399848429466938,0.4850867492115743,0.4997358601016,0.35004011366446214,0.41853561337939815,0.8354634386341475,0.30978535245632227,0.4383495840892586,-0.5698057685774053,-0.46015750661600896,-0.5629887604268764,-0.5097603090910106,Calm
0.69871278215239,0.7173782766803412,0.7005147443825908,0.8652865398911388,0.3867247046335587,0.482909877343047,0.2596280305530353,0.1975305617643486,0.5664598173629357,0.5192714016657023,0.5322301556769858,0.3035322932424547,0.7454730857766151,0.3316982935734974,0.4803734169870196,-0.3119880775188313,-0.23446839933729413,-0.44088671382955547,-0.6677559781267902,Calm
0.7728454680438831,0.8469016677308934,0.7544934469717789,0.9277980084116709,0.2743308950429492,0.3314470334432139,0.21016965043451363,0.3926161161244416,0.6026481052765683,0.3566516121850842,0.38598098081666976,0.4016352194562468,0.8255096477895566,0.30214092376127955,0.4367289794336422,-0.4985145730009339,-0.5154546342876795,-0.5443237965372653,-0.5351818922872293,Calm
