alpha_frontal,alpha_temporal,alpha_parietal,alpha_occipital,beta_frontal,beta_temporal,beta_parietal,beta_occipital,theta_frontal,theta_temporal,theta_parietal,theta_occipital,alpha_global,beta_global,theta_global,stress_frontal,stress_temporal,stress_parietal,stress_occipital,profile_name
0.7347487324843004,0.6406926660277442,0.714694679516875,0.6947929207675614,0.6210905020079972,0.5984385511093488,0.4647920951489654,0.5178352029672408,0.42676043836263866,0.5628098120263444,0.49508397795536324,0.40505494952886667,0.6962322496991202,0.5505390878083881,0.4724272944683032,-0.11365823047630319,-0.04225411491839537,-0.24990258436790963,-0.17695771780032055,Curious
0.7652878300850772,0.797447055517045,0.6215148417701022,0.6967269837644284,0.41797162651739633,0.6597385368700638,0.6191763794280846,0.5786007415684594,0.5765814996588993,0.4891718881197743,0.6947829537164155,0.4945384201923278,0.7202441777841632,0.568871821096001,0.5637686904218543,-0.34731620356768084,-0.1377085186469812,-0.002338462342017622,-0.11812624219596901,Curious
0.6678234488172641,0.6940861357504534,0.7707177290566013,0.804690873062498,0.4919014249828697,0.6137127729892085,0.5984708279200199,0.5582973066048383,0.5142504565955065,0.6052587160229704,0.6422798918809154,0.6495536098558515,0.7343295466717041,0.5655955831242341,0.602835668588811,-0.17592202383439437,-0.08037336276124496,-0.17224690113658137,-0.24639356645765964,Curious
0.5911595692518015,0.6292044530677803,0.768622251550829,0.7536565255339087,0.35834092037086807,0.48995991463018446,0.40060024413521755,0.43017700930881375,0.4542835575850034,0.5567377587911427,0.4568720918849732,0.4393610544136611,0.6856606998510799,0.41976952211127094,0.47681361566869507,-0.2328186488809334,-0.13924453843759582,-0.3680220074156114,-0.32347951622509497,Curious
0.6875670088183763,0.7109791436239068,0.6149106644709392,0.6698923340966683,0.6174182427839037,0.6800179896596139,0.6215961182080381,0.5577597813627198,0.4553948020567931,0.4172123154242689,0.43216443551134937,0.5094198228356202,0.6708372877524726,0.6191980330035689,0.45354784395700787,-0.07014876603447262,-0.030961153964292887,0.006685453737098834,-0.11213255273394851,Curious
0.7709128889949967,0.8655149136169754,0.7279068528885215,0.6808563931890188,0.6120154078863533,0.5757679487116387,0.5904355608862185,0.5294102464725948,0.3561895702546499,0.4828210801911784,0.49617088901469475,0.5471525482016921,0.761297762172378,0.5769072909892013,0.4705835219155538,-0.15889748110864332,-0.2897469649053367,-0.137471292002303,-0.15144614671642398,Curious
0.6185631003895928,0.6061393859271803,0.683748248228506,0.6651321505100274,0.4210520102870212,0.47555052852250557,0.526891732473952,0.5708086805160245,0.40332159477649476,0.4632218479059197,0.5268470864830085,0.6059304312667313,0.6433957212638266,0.49857573794987586,0.49983024010803856,-0.19751109010257162,-0.13058885740467474,-0.15685651575455395,-0.09432346999400287,Curious
0.5099232840684635,0.5888045032474702,0.6290159557821604,0.5505076918154185,0.5729427468433446,0.4974591733646311,0.36422583929436936,0.44708225059951745,0.562173082065615,0.5421746105466726,0.4284589579085603,0.5925055146227347,0.5695628587283782,0.4704275025254656,0.5313280412858956,0.06301946277488102,-0.09134532988283917,-0.26479011648779105,-0.10342544121590103,Curious
0.7315671745876435,0.6901471200329883,0.6605951395127688,0.7505026505870858,0.49468129038659014,0.5894061539128436,0.4167071541495441,0.5759541712545347,0.6409490786584182,0.48215407925570014,0.47408780499534636,0.5871919200428612,0.7082030211801216,0.5191871924258782,0.5460957207380814,-0.2368858842010534,-0.10074096612014471,-0.2438879853632247,-0.17454847933255102,Curious
0.6478261515405845,0.6836549994298681,0.7596685888124207,0.7685938426959346,0.6182407917502256,0.46695239337187505,0.6267576183139415,0.5748453182897627,0.5492210345774073,0.5609926144104408,0.3754431089074511,0.43497771079477415,0.7149358956197019,0.5716990304314512,0.48015861717251834,-0.029585359790358923,-0.21670260605799302,-0.13291097049847922,-0.19374852440617185,Curious
0.6154855285903765,0.7016798235021713,0.6842596425127272,0.5771633708072319,0.4684994368986612,0.45784717764266863,0.46081277723392644,0.538704209795195,0.4986698579151029,0.5408814454956256,0.6674062780116673,0.520796865309142,0.6446470913531266,0.48146590039261283,0.5569386116828844,-0.14698609169171534,-0.24383264585950265,-0.22344686527880075,-0.038459161012036946,Curious
0.6642899565706124,0.7618290260165006,0.5409166112200522,0.7450970265074552,0.4438534672772959,0.5942572311678816,0.6274404758648359,0.5933899827587402,0.5352508959461052,0.6295476676629944,0.4938900307353154,0.27473540322178114,0.6780331550786551,0.5647352892671884,0.48335599939154905,-0.2204364892933165,-0.16757179484861895,0.08652386464478368,-0.15170704374871502,Curious
0.7453738023721076,0.7802360649758471,0.8018897613566509,0.6772090962040949,0.5447702954843815,0.542083089132396,0.30458073548587883,0.5796473876765647,0.5222819748514457,0.5338587386685737,0.34140885698916845,0.47425157250081024,0.751177181227175,0.4927703769448053,0.46795028575249953,-0.2006035068877261,-0.23815297584345108,-0.4973090258707721,-0.09756170852753021,Curious
0.8372919960283715,0.8180885604134955,0.5513936097207087,0.8701623118199412,0.7262819774962863,0.4823933734525988,0.5855265725457645,0.6597466329145969,0.5756277186178458,0.4089609225007369,0.501563371629278,0.34682424197493866,0.7692341194956291,0.6134871391023116,0.4582440636806998,-0.11101001853208514,-0.33569518696089673,0.034132962825055735,-0.2104156789053443,Curious
0.5921522846149195,0.7757202214926052,0.7013645860181548,0.9042911776830984,0.44308726004826976,0.6123152768303606,0.497431772061096,0.4025919462921729,0.5291216486268643,0.4455353888774596,0.5506698723466393,0.40618341326053786,0.7433820674521945,0.4888565638079748,0.48287758077787524,-0.14906502456664977,-0.16340494466224464,-0.20393281395705876,-0.5016992313909255,Curious
0.7102891396752803,0.6785361204817093,0.7437486773831729,0.6902155046232632,0.4816050389724928,0.5754687944603054,0.5386522109859458,0.7589418555371469,0.5186994100382128,0.5561151032306342,0.5234933645727045,0.49028934192694684,0.7056973605408563,0.5886669749889728,0.5221493049421245,-0.2286841007027875,-0.1030673260214039,-0.205096466397227,0.06872635091388368,Curious
0.7294864843197544,0.6568948852725125,0.6888645618476418,0.5865211351774566,0.5245815567354686,0.6306819430416654,0.6028886301914038,0.537210554583197,0.3971416799422778,0.622174729282548,0.6543966061909081,0.674602975202075,0.6654417666543413,0.5738406711379337,0.5870789976544523,-0.2049049275842858,-0.026212942230847136,-0.08597593165623796,-0.049310580594259634,Curious
0.700841909560531,0.7656875895394044,0.7782375793873302,0.7738092673238617,0.5863593355444515,0.4899215016696378,0.4965897352495652,0.5615245806331534,0.5472337257291049,0.5590367556893512,0.4839911402737987,0.5118799475982267,0.7546440864527819,0.5335987882742019,0.5255353923226204,-0.11448257401607953,-0.2757660878697666,-0.281647844137765,-0.21228468669070832,Curious
0.7854202787057001,0.7880587563041508,0.8385687302849408,0.7850561258453795,0.5709242973783605,0.5125527041412935,0.548744512716235,0.6557074786293132,0.4691740754686581,0.3376316240261476,0.4838055555196014,0.6498375451280993,0.7992759727850428,0.5719822482163005,0.4851122000356266,-0.2144959813273396,-0.2755060521628573,-0.2898242175687058,-0.12934864721606631,Curious
0.6744318856168601,0.5982872635156161,0.6590510522929158,0.720713516796523,0.4296183039879071,0.49391175870236825,0.4883041414813339,0.595866649379166,0.5513225379858027,0.5803000791152402,0.5191780241889908,0.3738256725350547,0.6631209295554787,0.5019252133876938,0.5061565784562722,-0.24481358162895295,-0.10437550481324787,-0.17074691081158194,-0.12484686741735695,Curious
0.6097562872480999,0.6896751470292936,0.7419631171590043,0.7139248512304034,0.5371388707449855,0.4872077210104848,0.7224780938001912,0.7067844836503678,0.49901866973809905,0.4823327444341787,0.5829240195100648,0.42992802720976037,0.6888298506667003,0.6134022923015074,0.49855086522302566,-0.07261741650311448,-0.20246742601880874,-0.01948502335881308,-0.007140367580035556,Curious
0.781381983346547,0.7742864275351179,0.7436542516043289,0.8046992602595303,0.5022052188155812,0.5935630446702047,0.490270342595426,0.5455397210481068,0.5243151553647228,0.49928870806933506,0.5540405848057245,0.42174889302181434,0.776005480686381,0.5328945817823296,0.4998483353153992,-0.27917676453096574,-0.18072338286491318,-0.25338390900890284,-0.25915953921142354,Curious
