alpha_frontal,alpha_temporal,alpha_parietal,alpha_occipital,beta_frontal,beta_temporal,beta_parietal,beta_occipital,theta_frontal,theta_temporal,theta_parietal,theta_occipital,alpha_global,beta_global,theta_global,stress_frontal,stress_temporal,stress_parietal,stress_occipital,profile_name
0.7732204353255896,0.8334794876849226,0.7207766201686758,0.6322647723413568,0.6594593438754556,0.6747524883923438,0.6043690901956427,0.7374734411362323,0.46363752974952066,0.4774841569928899,0.5043895513507163,0.7022663855761488,0.7399353288801362,0.6690135908999186,0.536944405917319,-0.11376109145013402,-0.15872699929257883,-0.11640752997303316,0.10520866879487545,Joyful
0.7413416958931426,0.8348812932302696,0.8511226250391737,0.7048321658886647,0.7134431728775072,0.544070126007406,0.719111402863492,0.5892940402303287,0.6005165607389638,0.377222252659195,0.6026902687318187,0.3783816246051505,0.7830444450128126,0.6414796854946835,0.48970267668378203,-0.027898523015635335,-0.2908111672228636,-0.13201122217568173,-0.11553812565833599,Joyful
0.8253102741745262,0.6739537454519122,0.747404965610993,0.7152995652271488,0.7934723031527694,0.902619973101521,0.6695232982498054,0.6425727766606864,0.6014578751077109,0.5115036367494026,0.5010941915977618,0.4337835710046241,0.7404921376161451,0.7520470877911956,0.5119598186148748,-0.031837971021756784,0.22866622764960876,-0.07788166736118762,-0.07272678856646242,Joyful
0.843356784890301,0.783397163513937,0.7227404296085472,0.742110594122634,0.8074614219708366,0.6310053522821796,0.5321844836988326,0.7250160364946604,0.6046211430796354,0.415268632836761,0.40315296301471376,0.4033386591326477,0.7729012430338548,0.6739168236116273,0.4565953495159395,-0.03589536291946438,-0.15239181123175738,-0.19055594590971459,-0.017094557627973628,Joyful
0.8587785744020386,0.7746921454301944,0.6788165942961399,0.709516258283008,0.8608582838828317,0.7222203961317457,0.6388719333264958,0.48687234776840554,0.545186063935364,0.4375354457125246,0.2396637526718019,0.556850436223431,0.7554508931028452,0.6772057402773698,0.44480892463578037,0.002079709480793057,-0.05247174929844867,-0.03994466096964411,-0.22264391051460247,Joyful
0.8152700216743866,0.7867121932442472,0.7928869935138956,1.0,0.7690736963847955,0.8536259463918784,0.7735850572968055,0.9163619623351597,0.6279921311439028,0.2948930245283994,0.5884447798281565,0.4637040868738532,0.8487173021081323,0.8281616656021599,0.49375850559357803,-0.046196325289591056,0.06691375314763115,-0.019301936217090088,-0.08363803766484035,Joyful
0.7080448317385408,0.7967195065178297,0.7164480350948224,0.6524477693477858,0.840510561222584,0.6831431945506891,0.727595261687452,0.7786702719699152,0.5430770362272568,0.35837110182916815,0.5195062057090973,0.5087233577903757,0.7184150356747447,0.7574798223576602,0.48241942538897453,0.13246572948404323,-0.11357631196714069,0.011147226592629678,0.12622250262212942,Joyful
0.7616228734705218,0.8945305676473307,0.7439830029651548,0.7345102331350049,0.6107768191674241,0.6876521704340813,0.8371156291562537,0.7291046483391485,0.3286859883485354,0.5586636378275662,0.43038634050322466,0.3425148753026689,0.7836616693045031,0.7161623167742269,0.4150627104954988,-0.15084605430309772,-0.2068783972132494,0.09313262619109886,-0.0054055847958564,Joyful
0.9763749112855491,0.8284027852118594,0.7813928086749952,0.7871305179782535,0.7219108518871838,0.7361231189780851,0.7429898290870237,0.7758449432774747,0.5871970107538979,0.5753454997704759,0.3196384527108097,0.5083906426323194,0.8433252557876643,0.7442171858074418,0.4976429014668756,-0.25446405939836525,-0.09227966623377426,-0.03840297958797145,-0.011285574700778844,Joyful
0.7840958253184789,0.7952694436188629,0.6353914925608614,0.807676569163023,0.6750594109269369,0.7308213065007028,0.6656321379960779,0.723618343910593,0.5607040755489575,0.5088952276235699,0.45953202249566877,0.5114368357071862,0.7556083326653065,0.6987827998335777,0.5101420403438456,-0.10903641439154199,-0.06444813711816011,0.03024064543521654,-0.08405822525243001,Joyful
0.7183821987403253,0.7129451543483583,0.806463848704292,0.8330247123872445,0.7216101899750044,0.7004178540194284,0.6621001743631477,0.8235626893534814,0.4625442947598744,0.5250305588483484,0.5013383549814152,0.48394402632737415,0.767703978545055,0.7269227269277654,0.49321430872925304,0.003227991234679095,-0.012527300328929902,-0.14436367434114428,-0.00946202303376309,Joyful
0.8503673484334777,0.7479627608317543,0.6146168171296409,0.7746195407133126,0.7388214237417217,0.612881616098037,0.641471794469635,0.8505466578101185,0.38498016460386736,0.6642113413787203,0.5741991283816055,0.7541185252027334,0.7468916167770464,0.710930373029878,0.5943772898917317,-0.11154592469175606,-0.13508114473371724,0.02685497733999409,0.07592711709680589,Joyful
